"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","Potential","site","range_ci","class_from","class_to","species_from","species_to","class_int","georegion","region","sig","cc_to","cc_from","cc_int"
"816","Syncarpia glomulifera subsp glabra small","Archontophoenix cunninghamiana small",0.0292740989638258,-0.192515699074456,0.251063897002108,0.024143826258286,0.0344043716693656,"Potential 1","Bruxner",0.443579596076564,"small","small","Syncarpia glomulifera","Archontophoenix cunninghamiana","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"817","Caldcluvia paniculosa small","Caldcluvia paniculosa small",0.317414960013393,0.122364684437619,0.512465235589167,0.307626618482618,0.327203301544168,"Potential 1","Bruxner",0.390100551151548,"small","small","Caldcluvia paniculosa","Caldcluvia paniculosa","small_small","N_NSW","N_AUS","1","Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"818","Ceratopetalum apetalum small","Caldcluvia paniculosa small",-0.107304592132822,-0.298812370155169,0.0842031858895252,-0.110616677653927,-0.103992506611717,"Potential 1","Bruxner",0.383015556044695,"small","small","Ceratopetalum apetalum","Caldcluvia paniculosa","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"819","Eucalyptus grandis large","Caldcluvia paniculosa small",0.0625676102458474,-0.240705264869308,0.365840485361003,0.0570342553649191,0.0681009651267757,"Potential 1","Bruxner",0.606545750230311,"large","small","Eucalyptus grandis","Caldcluvia paniculosa","large_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"820","Eucalyptus grandis small","Caldcluvia paniculosa small",0.138919162318774,-0.0569061899231676,0.334744514560715,0.133742382268563,0.144095942368984,"Potential 1","Bruxner",0.391650704483882,"small","small","Eucalyptus grandis","Caldcluvia paniculosa","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"821","Geissois benthamii small","Caldcluvia paniculosa small",-0.111701809699569,-0.566419465768541,0.343015846369403,-0.118798426753776,-0.104605192645362,"Potential 1","Bruxner",0.909435312137944,"small","small","Geissois benthamii","Caldcluvia paniculosa","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"822","Lophostemon sp. small","Caldcluvia paniculosa small",-0.00677858207314614,-0.176487964331664,0.162930800185372,-0.00990130138897082,-0.00365586275732146,"Potential 1","Bruxner",0.339418764517036,"small","small","Lophostemon sp","Caldcluvia paniculosa","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"823","Niemeyeria whitei small","Caldcluvia paniculosa small",-0.38766858179331,-0.951386122885696,0.176048959299075,-0.394602354926783,-0.380734808659837,"Potential 1","Bruxner",1.12743508218477,"small","small","Niemeyeria whitei","Caldcluvia paniculosa","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"824","Schizomeria ovata small","Caldcluvia paniculosa small",0.178383810041002,-0.184250422909388,0.541018042991393,0.173199129065078,0.183568491016927,"Potential 1","Bruxner",0.725268465900781,"small","small","Schizomeria ovata","Caldcluvia paniculosa","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"825","Syncarpia glomulifera subsp glabra small","Caldcluvia paniculosa small",0.0030460881547884,-0.272054532014404,0.278146708323981,-0.00391591086620762,0.0100080871757844,"Potential 1","Bruxner",0.550201240338384,"small","small","Syncarpia glomulifera","Caldcluvia paniculosa","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"826","Ceratopetalum apetalum small","Ceratopetalum apetalum small",0.266364914571168,0.0837532092883484,0.448976619853989,0.255098859136088,0.277630970006249,"Potential 1","Bruxner",0.36522341056564,"small","small","Ceratopetalum apetalum","Ceratopetalum apetalum","small_small","N_NSW","N_AUS","1","Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"827","Eucalyptus grandis large","Ceratopetalum apetalum small",0.232427253614498,-0.0520099687622349,0.516864475991231,0.224576409315672,0.240278097913324,"Potential 1","Bruxner",0.568874444753466,"large","small","Eucalyptus grandis","Ceratopetalum apetalum","large_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"828","Eucalyptus grandis small","Ceratopetalum apetalum small",0.0549325290417217,-0.0964400708952989,0.206305128978742,0.0498378312658692,0.0600272268175743,"Potential 1","Bruxner",0.302745199874041,"small","small","Eucalyptus grandis","Ceratopetalum apetalum","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"829","Geissois benthamii small","Ceratopetalum apetalum small",0.150978135164473,-0.158651194142308,0.460607464471254,0.143178053964397,0.158778216364548,"Potential 1","Bruxner",0.619258658613562,"small","small","Geissois benthamii","Ceratopetalum apetalum","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"830","Lophostemon sp. small","Ceratopetalum apetalum small",-0.0681759590845392,-0.202865565820935,0.0665136476518566,-0.0718567567279863,-0.0644951614410921,"Potential 1","Bruxner",0.269379213472792,"small","small","Lophostemon sp","Ceratopetalum apetalum","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"831","Niemeyeria whitei small","Ceratopetalum apetalum small",-0.0301126939108814,-0.31813152171991,0.257906133898147,-0.0365612698259863,-0.0236641179957766,"Potential 1","Bruxner",0.576037655618058,"small","small","Niemeyeria whitei","Ceratopetalum apetalum","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"832","Schizomeria ovata small","Ceratopetalum apetalum small",-0.111433851669522,-0.440750230321932,0.217882526982887,-0.117808591949709,-0.105059111389336,"Potential 1","Bruxner",0.658632757304818,"small","small","Schizomeria ovata","Ceratopetalum apetalum","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"833","Syncarpia glomulifera subsp glabra small","Ceratopetalum apetalum small",-0.151138750527115,-0.570173923891972,0.267896422837742,-0.158621021211575,-0.143656479842655,"Potential 1","Bruxner",0.838070346729713,"small","small","Syncarpia glomulifera","Ceratopetalum apetalum","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"834","Eucalyptus grandis large","Eucalyptus grandis large",-0.775325918697967,-1.4308244277417,-0.119827409654236,-0.791623714721925,-0.75902812267401,"Potential 1","Bruxner",1.31099701808746,"large","large","Eucalyptus grandis","Eucalyptus grandis","large_large","N_NSW","N_AUS","1","Canopy","Canopy","Canopy_Canopy"
"835","Eucalyptus grandis small","Eucalyptus grandis large",0.378563802525297,0.04592357115535,0.711204033895244,0.368763593554271,0.388364011496323,"Potential 1","Bruxner",0.665280462739894,"small","large","Eucalyptus grandis","Eucalyptus grandis","small_large","N_NSW","N_AUS","1","Canopy","Canopy","Canopy_Canopy"
"836","Geissois benthamii small","Eucalyptus grandis large",0.1389196494611,-0.327180093218179,0.605019392140379,0.127348268341382,0.150491030580818,"Potential 1","Bruxner",0.932199485358558,"small","large","Geissois benthamii","Eucalyptus grandis","small_large","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"837","Lophostemon sp. small","Eucalyptus grandis large",-0.191834739052016,-0.496861013422959,0.113191535318927,-0.197834939726194,-0.185834538377839,"Potential 1","Bruxner",0.610052548741886,"small","large","Lophostemon sp","Eucalyptus grandis","small_large","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"838","Niemeyeria whitei small","Eucalyptus grandis large",0.204448887850549,-0.47828334803214,0.887181123733237,0.193935023827693,0.214962751873405,"Potential 1","Bruxner",1.36546447176538,"small","large","Niemeyeria whitei","Eucalyptus grandis","small_large","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"839","Schizomeria ovata small","Eucalyptus grandis large",0.00339988910945428,-0.604281558597605,0.611081336816514,-0.00719273230220004,0.0139925105211086,"Potential 1","Bruxner",1.21536289541412,"small","large","Schizomeria ovata","Eucalyptus grandis","small_large","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"840","Syncarpia glomulifera subsp glabra small","Eucalyptus grandis large",0.450288444588367,-0.204784930871954,1.10536182004869,0.439126776525925,0.461450112650809,"Potential 1","Bruxner",1.31014675092064,"small","large","Syncarpia glomulifera","Eucalyptus grandis","small_large","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"841","Eucalyptus grandis small","Eucalyptus grandis small",0.0156156738528259,-0.254648949740026,0.285880297445677,0.00536971975924681,0.0258616279464049,"Potential 1","Bruxner",0.540529247185703,"small","small","Eucalyptus grandis","Eucalyptus grandis","small_small","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"842","Geissois benthamii small","Eucalyptus grandis small",0.193095382701962,-0.154146920687691,0.540337686091615,0.185133739865885,0.201057025538038,"Potential 1","Bruxner",0.694484606779306,"small","small","Geissois benthamii","Eucalyptus grandis","small_small","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"843","Lophostemon sp. small","Eucalyptus grandis small",0.126874091279657,-0.042909150778986,0.2966573333383,0.122309117170554,0.13143906538876,"Potential 1","Bruxner",0.339566484117286,"small","small","Lophostemon sp","Eucalyptus grandis","small_small","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"844","Niemeyeria whitei small","Eucalyptus grandis small",0.110839553868369,-0.272010723561117,0.493689831297856,0.101430557247068,0.12024855048967,"Potential 1","Bruxner",0.765700554858973,"small","small","Niemeyeria whitei","Eucalyptus grandis","small_small","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"845","Schizomeria ovata small","Eucalyptus grandis small",-0.282841358142445,-0.763075485355731,0.197392769070842,-0.291641589787261,-0.274041126497628,"Potential 1","Bruxner",0.960468254426573,"small","small","Schizomeria ovata","Eucalyptus grandis","small_small","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"846","Syncarpia glomulifera subsp glabra small","Eucalyptus grandis small",-0.163623740485798,-0.57028539092155,0.243037909949954,-0.17335925353478,-0.153888227436816,"Potential 1","Bruxner",0.813323300871504,"small","small","Syncarpia glomulifera","Eucalyptus grandis","small_small","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"847","Geissois benthamii small","Geissois benthamii small",-0.282730060594372,-1.05734506187949,0.491884940690746,-0.295022364997016,-0.270437756191727,"Potential 1","Bruxner",1.54923000257023,"small","small","Geissois benthamii","Geissois benthamii","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"848","Lophostemon sp. small","Geissois benthamii small",0.166976647550983,-0.146382493954267,0.480335789056233,0.16125543034473,0.172697864757235,"Potential 1","Bruxner",0.6267182830105,"small","small","Lophostemon sp","Geissois benthamii","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"849","Niemeyeria whitei small","Geissois benthamii small",-0.368303098884954,-1.12643799868663,0.38983180091672,-0.379026959827795,-0.357579237942112,"Potential 1","Bruxner",1.51626979960335,"small","small","Niemeyeria whitei","Geissois benthamii","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"850","Schizomeria ovata small","Geissois benthamii small",0.77029516312407,-0.196653969778024,1.73724429602616,0.754694345634242,0.785895980613899,"Potential 1","Bruxner",1.93389826580419,"small","small","Schizomeria ovata","Geissois benthamii","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"851","Syncarpia glomulifera subsp glabra small","Geissois benthamii small",-0.472075485464377,-1.92992565485588,0.985774683927125,-0.490722358557743,-0.45342861237101,"Potential 1","Bruxner",2.915700338783,"small","small","Syncarpia glomulifera","Geissois benthamii","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"852","Lophostemon sp. small","Lophostemon sp. small",0.168280243897728,-0.0850438686955594,0.421604356491016,0.16134271971339,0.175217768082066,"Potential 1","Bruxner",0.506648225186575,"small","small","Lophostemon sp","Lophostemon sp","small_small","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"853","Niemeyeria whitei small","Lophostemon sp. small",0.0811255268772956,-0.188752424627309,0.3510034783819,0.0768373322128321,0.0854137215417592,"Potential 1","Bruxner",0.53975590300921,"small","small","Niemeyeria whitei","Lophostemon sp","small_small","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"854","Schizomeria ovata small","Lophostemon sp. small",0.0624885726109441,-0.240097368929106,0.365074514150994,0.0580295253796831,0.066947619842205,"Potential 1","Bruxner",0.605171883080101,"small","small","Schizomeria ovata","Lophostemon sp","small_small","N_NSW","N_AUS",NA,"Canopy","Subcanopy","Subcanopy_Canopy"
"855","Syncarpia glomulifera subsp glabra small","Lophostemon sp. small",0.223607858904084,-0.170849953052659,0.618065670860826,0.217648535800792,0.229567182007375,"Potential 1","Bruxner",0.788915623913485,"small","small","Syncarpia glomulifera","Lophostemon sp","small_small","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"856","Niemeyeria whitei small","Niemeyeria whitei small",-0.146955909763473,-1.17724944852695,0.883337629000007,-0.158640197828129,-0.135271621698816,"Potential 1","Bruxner",2.06058707752696,"small","small","Niemeyeria whitei","Niemeyeria whitei","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"857","Schizomeria ovata small","Niemeyeria whitei small",0.452131050293706,-0.419993833971529,1.32425593455894,0.441245510760288,0.463016589827125,"Potential 1","Bruxner",1.74424976853047,"small","small","Schizomeria ovata","Niemeyeria whitei","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"858","Syncarpia glomulifera subsp glabra small","Niemeyeria whitei small",-0.0210154328121391,-1.00774112031648,0.965710254692206,-0.032542821856502,-0.00948804376777605,"Potential 1","Bruxner",1.97345137500869,"small","small","Syncarpia glomulifera","Niemeyeria whitei","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"859","Schizomeria ovata small","Schizomeria ovata small",-0.74485731700678,-2.09053921342746,0.6008245794139,-0.760548475522091,-0.72916615849147,"Potential 1","Bruxner",2.69136379284136,"small","small","Schizomeria ovata","Schizomeria ovata","small_small","N_NSW","N_AUS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"860","Syncarpia glomulifera subsp glabra small","Schizomeria ovata small",-0.291590562484703,-1.19665900774684,0.613477882777433,-0.303141922072114,-0.280039202897292,"Potential 1","Bruxner",1.81013689052427,"small","small","Syncarpia glomulifera","Schizomeria ovata","small_small","N_NSW","N_AUS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"861","Syncarpia glomulifera subsp glabra small","Syncarpia glomulifera subsp glabra small",-0.0935357769855789,-0.881340629707114,0.694269075735956,-0.104112499547561,-0.0829590544235963,"Potential 1","Bruxner",1.57560970544307,"small","small","Syncarpia glomulifera","Syncarpia glomulifera","small_small","N_NSW","N_AUS",NA,"Canopy","Canopy","Canopy_Canopy"
"862","Acacia mucronata small","Acacia mucronata small",0.0497508773683727,-0.320736152429788,0.420237907166534,0.0400971317319804,0.059404623004765,"Potential 1","BlackRiver",0.740974059596322,"small","small","Acacia mucronata","Acacia mucronata","small_small","o_TAS","TAS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"863","Eucalyptus obliqua large","Acacia mucronata small",0.179401917694288,-0.277148188640142,0.635952024028718,0.172438623047962,0.186365212340614,"Potential 1","BlackRiver",0.913100212668859,"large","small","Eucalyptus obliqua","Acacia mucronata","large_small","o_TAS","TAS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"864","Eucalyptus obliqua small","Acacia mucronata small",-0.0159835192434116,-0.257958469858353,0.22599143137153,-0.0203338403438048,-0.0116331981430184,"Potential 1","BlackRiver",0.483949901229883,"small","small","Eucalyptus obliqua","Acacia mucronata","small_small","o_TAS","TAS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"865","Eucalyptus ovata large","Acacia mucronata small",0.402837090890176,-0.433679895533555,1.23935407731391,0.39327769237872,0.412396489401633,"Potential 1","BlackRiver",1.67303397284746,"large","small","Eucalyptus ovata","Acacia mucronata","large_small","o_TAS","TAS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"866","Eucalyptus ovata small","Acacia mucronata small",0.340138227702838,-0.103363784866104,0.783640240271781,0.330745114396447,0.34953134100923,"Potential 1","BlackRiver",0.887004025137886,"small","small","Eucalyptus ovata","Acacia mucronata","small_small","o_TAS","TAS",NA,"Subcanopy","Canopy","Canopy_Subcanopy"
"867","Leptospermum scoparium small","Acacia mucronata small",-0.162762395817093,-0.541040912155905,0.21551612052172,-0.169894123428835,-0.15563066820535,"Potential 1","BlackRiver",0.756557032677625,"small","small","Leptospermum scoparium","Acacia mucronata","small_small","o_TAS","TAS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
"868","Monotoca glauca small","Acacia mucronata small",-0.180579915357986,-0.420138433659717,0.0589786029437453,-0.185181368810909,-0.175978461905062,"Potential 1","BlackRiver",0.479117036603462,"small","small","Monotoca glauca","Acacia mucronata","small_small","o_TAS","TAS",NA,"Subcanopy","Subcanopy","Subcanopy_Subcanopy"
