"","iter","types","value","split","site"
"182",16,"small Eucalyptus diversicolor",0.605965354225852,"train","Frankland"
"183",16,"small Eucalyptus guilfoylei",0.670609839168596,"train","Frankland"
"184",16,"small Non-euc",0.678120930989583,"train","Frankland"
"185",17,"large Eucalyptus diversicolor",0.654515316611842,"train","Frankland"
"186",17,"small Eucalyptus diversicolor",0.625832297585227,"train","Frankland"
"187",17,"small Eucalyptus guilfoylei",0.656124162085262,"train","Frankland"
"188",17,"small Non-euc",0.750663248697917,"train","Frankland"
"189",18,"large Eucalyptus diversicolor",0.700111790707237,"train","Frankland"
"190",18,"small Eucalyptus diversicolor",0.614865389737216,"train","Frankland"
"191",18,"small Eucalyptus guilfoylei",0.685613184799383,"train","Frankland"
"192",18,"small Non-euc",0.73193359375,"train","Frankland"
"193",19,"large Eucalyptus diversicolor",0.63958740234375,"train","Frankland"
"194",19,"small Eucalyptus diversicolor",0.607710404829545,"train","Frankland"
"195",19,"small Eucalyptus guilfoylei",0.67558910228588,"train","Frankland"
"196",19,"small Non-euc",0.647224934895833,"train","Frankland"
"197",20,"large Eucalyptus diversicolor",0.553428248355263,"train","Frankland"
"198",20,"small Eucalyptus diversicolor",0.589718905362216,"train","Frankland"
"199",20,"small Eucalyptus guilfoylei",0.665060161072531,"train","Frankland"
"200",20,"small Non-euc",0.8121826171875,"train","Frankland"
"201",1,"large Eucalyptus diversicolor",0.533563232421875,"test","Frankland"
"202",1,"small Eucalyptus diversicolor",0.873455810546875,"test","Frankland"
"203",1,"small Eucalyptus guilfoylei",0.676123046875,"test","Frankland"
"204",1,"small Non-euc",0.56170654296875,"test","Frankland"
"205",2,"large Eucalyptus diversicolor",0.527484130859375,"test","Frankland"
"206",2,"small Eucalyptus diversicolor",0.772955322265625,"test","Frankland"
"207",2,"small Eucalyptus guilfoylei",0.69139404296875,"test","Frankland"
"208",2,"small Non-euc",0.831793212890625,"test","Frankland"
"209",3,"large Eucalyptus diversicolor",0.575494384765625,"test","Frankland"
"210",3,"small Eucalyptus diversicolor",0.7006103515625,"test","Frankland"
"211",3,"small Eucalyptus guilfoylei",0.792578125,"test","Frankland"
"212",3,"small Non-euc",0.617547607421875,"test","Frankland"
"213",4,"large Eucalyptus diversicolor",0.6330078125,"test","Frankland"
"214",4,"small Eucalyptus diversicolor",0.811492919921875,"test","Frankland"
"215",4,"small Eucalyptus guilfoylei",0.78624267578125,"test","Frankland"
"216",4,"small Non-euc",0.633197021484375,"test","Frankland"
"217",5,"large Eucalyptus diversicolor",0.5742919921875,"test","Frankland"
"218",5,"small Eucalyptus diversicolor",0.798583984375,"test","Frankland"
"219",5,"small Eucalyptus guilfoylei",0.67564697265625,"test","Frankland"
"220",5,"small Non-euc",0.684942626953125,"test","Frankland"
"221",6,"large Eucalyptus diversicolor",0.685552978515625,"test","Frankland"
"222",6,"small Eucalyptus diversicolor",0.793292236328125,"test","Frankland"
"223",6,"small Eucalyptus guilfoylei",0.703668212890625,"test","Frankland"
"224",6,"small Non-euc",0.77667236328125,"test","Frankland"
"225",7,"large Eucalyptus diversicolor",0.6280517578125,"test","Frankland"
"226",7,"small Eucalyptus diversicolor",0.780267333984375,"test","Frankland"
"227",7,"small Eucalyptus guilfoylei",0.66036376953125,"test","Frankland"
"228",7,"small Non-euc",0.74344482421875,"test","Frankland"
"229",8,"large Eucalyptus diversicolor",0.6120849609375,"test","Frankland"
"230",8,"small Eucalyptus diversicolor",0.767633056640625,"test","Frankland"
"231",8,"small Eucalyptus guilfoylei",0.682159423828125,"test","Frankland"
"232",8,"small Non-euc",0.729071044921875,"test","Frankland"
"233",9,"large Eucalyptus diversicolor",0.5982421875,"test","Frankland"
"234",9,"small Eucalyptus diversicolor",0.758209228515625,"test","Frankland"
"235",9,"small Eucalyptus guilfoylei",0.6019775390625,"test","Frankland"
"236",9,"small Non-euc",0.743695068359375,"test","Frankland"
"237",10,"large Eucalyptus diversicolor",0.62156982421875,"test","Frankland"
"238",10,"small Eucalyptus diversicolor",0.802056884765625,"test","Frankland"
"239",10,"small Eucalyptus guilfoylei",0.60743408203125,"test","Frankland"
"240",10,"small Non-euc",0.66019287109375,"test","Frankland"
"241",11,"large Eucalyptus diversicolor",0.63963623046875,"test","Frankland"
"242",11,"small Eucalyptus diversicolor",0.873797607421875,"test","Frankland"
"243",11,"small Eucalyptus guilfoylei",0.7736083984375,"test","Frankland"
"244",11,"small Non-euc",0.631463623046875,"test","Frankland"
"245",12,"large Eucalyptus diversicolor",0.706695556640625,"test","Frankland"
"246",12,"small Eucalyptus diversicolor",0.75694580078125,"test","Frankland"
"247",12,"small Eucalyptus guilfoylei",0.781011962890625,"test","Frankland"
"248",12,"small Non-euc",0.661773681640625,"test","Frankland"
"249",13,"large Eucalyptus diversicolor",0.618994140625,"test","Frankland"
"250",13,"small Eucalyptus diversicolor",0.736431884765625,"test","Frankland"
"251",13,"small Eucalyptus guilfoylei",0.55313720703125,"test","Frankland"
"252",13,"small Non-euc",0.560302734375,"test","Frankland"
"253",14,"large Eucalyptus diversicolor",0.64022216796875,"test","Frankland"
"254",14,"small Eucalyptus diversicolor",0.765667724609375,"test","Frankland"
"255",14,"small Eucalyptus guilfoylei",0.69521484375,"test","Frankland"
"256",14,"small Non-euc",0.701263427734375,"test","Frankland"
"257",15,"large Eucalyptus diversicolor",0.66455078125,"test","Frankland"
"258",15,"small Eucalyptus diversicolor",0.792120361328125,"test","Frankland"
"259",15,"small Eucalyptus guilfoylei",0.547955322265625,"test","Frankland"
"260",15,"small Non-euc",0.69615478515625,"test","Frankland"
"261",16,"large Eucalyptus diversicolor",0.538623046875,"test","Frankland"
"262",16,"small Eucalyptus diversicolor",0.84527587890625,"test","Frankland"
"263",16,"small Eucalyptus guilfoylei",0.648309326171875,"test","Frankland"
"264",16,"small Non-euc",0.85162353515625,"test","Frankland"
"265",17,"large Eucalyptus diversicolor",0.64730224609375,"test","Frankland"
"266",17,"small Eucalyptus diversicolor",0.84935302734375,"test","Frankland"
"267",17,"small Eucalyptus guilfoylei",0.7701904296875,"test","Frankland"
"268",17,"small Non-euc",0.719537353515625,"test","Frankland"
"269",18,"large Eucalyptus diversicolor",0.573724365234375,"test","Frankland"
"270",18,"small Eucalyptus diversicolor",0.7759765625,"test","Frankland"
"271",18,"small Eucalyptus guilfoylei",0.540667724609375,"test","Frankland"
"272",18,"small Non-euc",0.7777587890625,"test","Frankland"
"273",19,"large Eucalyptus diversicolor",0.595245361328125,"test","Frankland"
"274",19,"small Eucalyptus diversicolor",0.764520263671875,"test","Frankland"
"275",19,"small Eucalyptus guilfoylei",0.621026611328125,"test","Frankland"
"276",19,"small Non-euc",0.5852294921875,"test","Frankland"
"277",20,"large Eucalyptus diversicolor",0.717596435546875,"test","Frankland"
"278",20,"small Eucalyptus diversicolor",0.75521240234375,"test","Frankland"
"279",20,"small Eucalyptus guilfoylei",0.693255615234375,"test","Frankland"
"280",20,"small Non-euc",0.60533447265625,"test","Frankland"
"281",1,"large Eucalyptus jacksonii",0.542223249162946,"train","Clare"
"282",1,"large Non-euc",0.469079153878348,"train","Clare"
"283",1,"small Non-euc",0.590890066964286,"train","Clare"
"284",2,"large Eucalyptus jacksonii",0.556174142020089,"train","Clare"
"285",2,"large Non-euc",0.564525059291295,"train","Clare"
"286",2,"small Non-euc",0.633688790457589,"train","Clare"
"287",3,"large Eucalyptus jacksonii",0.548108782087054,"train","Clare"
"288",3,"large Non-euc",0.559860229492188,"train","Clare"
"289",3,"small Non-euc",0.650264195033482,"train","Clare"
"290",4,"large Eucalyptus jacksonii",0.567735944475446,"train","Clare"
"291",4,"large Non-euc",0.522351946149554,"train","Clare"
"292",4,"small Non-euc",0.681967599051339,"train","Clare"
"293",5,"large Eucalyptus jacksonii",0.570042201450893,"train","Clare"
"294",5,"large Non-euc",0.513327462332589,"train","Clare"
"295",5,"small Non-euc",0.724108014787946,"train","Clare"
"296",6,"large Eucalyptus jacksonii",0.512791224888393,"train","Clare"
"297",6,"large Non-euc",0.613732474190848,"train","Clare"
"298",6,"small Non-euc",0.527622767857143,"train","Clare"
"299",7,"large Eucalyptus jacksonii",0.575971330915179,"train","Clare"
"300",7,"large Non-euc",0.578569684709821,"train","Clare"
"301",7,"small Non-euc",0.75042724609375,"train","Clare"
"302",8,"large Eucalyptus jacksonii",0.563829694475446,"train","Clare"
"303",8,"large Non-euc",0.473547799246652,"train","Clare"
"304",8,"small Non-euc",0.762730189732143,"train","Clare"
"305",9,"large Eucalyptus jacksonii",0.512804303850446,"train","Clare"
"306",9,"large Non-euc",0.541135515485491,"train","Clare"
"307",9,"small Non-euc",0.675589425223214,"train","Clare"
"308",10,"large Eucalyptus jacksonii",0.569392613002232,"train","Clare"
"309",10,"large Non-euc",0.543352399553571,"train","Clare"
"310",10,"small Non-euc",0.800816127232143,"train","Clare"
"311",11,"large Eucalyptus jacksonii",0.601453508649554,"train","Clare"
"312",11,"large Non-euc",0.582301548549107,"train","Clare"
"313",11,"small Non-euc",0.618552071707589,"train","Clare"
"314",12,"large Eucalyptus jacksonii",0.522203717912946,"train","Clare"
"315",12,"large Non-euc",0.518689836774554,"train","Clare"
"316",12,"small Non-euc",0.703983851841518,"train","Clare"
"317",13,"large Eucalyptus jacksonii",0.636452811104911,"train","Clare"
"318",13,"large Non-euc",0.591116768973214,"train","Clare"
"319",13,"small Non-euc",0.581403459821429,"train","Clare"
"320",14,"large Eucalyptus jacksonii",0.620378766741071,"train","Clare"
"321",14,"large Non-euc",0.575526646205357,"train","Clare"
"322",14,"small Non-euc",0.690643310546875,"train","Clare"
"323",15,"large Eucalyptus jacksonii",0.569122314453125,"train","Clare"
"324",15,"large Non-euc",0.553183419363839,"train","Clare"
"325",15,"small Non-euc",0.677403041294643,"train","Clare"
"326",16,"large Eucalyptus jacksonii",0.506923130580357,"train","Clare"
"327",16,"large Non-euc",0.577540806361607,"train","Clare"
"328",16,"small Non-euc",0.715502057756696,"train","Clare"
"329",17,"large Eucalyptus jacksonii",0.607164655412946,"train","Clare"
"330",17,"large Non-euc",0.609242030552455,"train","Clare"
"331",17,"small Non-euc",0.580531529017857,"train","Clare"
"332",18,"large Eucalyptus jacksonii",0.62060546875,"train","Clare"
"333",18,"large Non-euc",0.568677629743304,"train","Clare"
"334",18,"small Non-euc",0.632380894252232,"train","Clare"
"335",19,"large Eucalyptus jacksonii",0.605146135602679,"train","Clare"
"336",19,"large Non-euc",0.486386980329241,"train","Clare"
"337",19,"small Non-euc",0.568198067801339,"train","Clare"
"338",20,"large Eucalyptus jacksonii",0.535108293805804,"train","Clare"
"339",20,"large Non-euc",0.593231201171875,"train","Clare"
"340",20,"small Non-euc",0.707811628069196,"train","Clare"
"341",1,"large Eucalyptus jacksonii",0.634173583984375,"test","Clare"
"342",1,"large Non-euc",0.399749755859375,"test","Clare"
"343",1,"small Non-euc",0.459075927734375,"test","Clare"
"344",2,"large Eucalyptus jacksonii",0.6868408203125,"test","Clare"
"345",2,"large Non-euc",0.545220947265625,"test","Clare"
"346",2,"small Non-euc",0.459881591796875,"test","Clare"
"347",3,"large Eucalyptus jacksonii",0.617559814453125,"test","Clare"
