"","iter","types","value","split","site"
"92",11,"small Eucalypt",0.77197265625,"test","Frankland"
"93",11,"small Non-euc",0.570709228515625,"test","Frankland"
"94",12,"large Eucalypt",0.58260498046875,"test","Frankland"
"95",12,"small Eucalypt",0.5839599609375,"test","Frankland"
"96",12,"small Non-euc",0.5373779296875,"test","Frankland"
"97",13,"large Eucalypt",0.61561279296875,"test","Frankland"
"98",13,"small Eucalypt",0.83753662109375,"test","Frankland"
"99",13,"small Non-euc",0.52548828125,"test","Frankland"
"100",14,"large Eucalypt",0.49896240234375,"test","Frankland"
"101",14,"small Eucalypt",0.593206787109375,"test","Frankland"
"102",14,"small Non-euc",0.65728759765625,"test","Frankland"
"103",15,"large Eucalypt",0.595465087890625,"test","Frankland"
"104",15,"small Eucalypt",0.710662841796875,"test","Frankland"
"105",15,"small Non-euc",0.6467529296875,"test","Frankland"
"106",16,"large Eucalypt",0.507574462890625,"test","Frankland"
"107",16,"small Eucalypt",0.544659423828125,"test","Frankland"
"108",16,"small Non-euc",0.6818115234375,"test","Frankland"
"109",17,"large Eucalypt",0.633367919921875,"test","Frankland"
"110",17,"small Eucalypt",0.647454833984375,"test","Frankland"
"111",17,"small Non-euc",0.527764892578125,"test","Frankland"
"112",18,"large Eucalypt",0.505450439453125,"test","Frankland"
"113",18,"small Eucalypt",0.66910400390625,"test","Frankland"
"114",18,"small Non-euc",0.65435791015625,"test","Frankland"
"115",19,"large Eucalypt",0.54190673828125,"test","Frankland"
"116",19,"small Eucalypt",0.700054931640625,"test","Frankland"
"117",19,"small Non-euc",0.66551513671875,"test","Frankland"
"118",20,"large Eucalypt",0.590277099609375,"test","Frankland"
"119",20,"small Eucalypt",0.833721923828125,"test","Frankland"
"120",20,"small Non-euc",0.6627197265625,"test","Frankland"
"121",1,"large Eucalypt",0.585211181640625,"train","Collins"
"122",1,"small Eucalypt",0.537684122721354,"train","Collins"
"123",1,"small Non-euc",0.675576782226562,"train","Collins"
"124",2,"large Eucalypt",0.557961018880208,"train","Collins"
"125",2,"small Eucalypt",0.553546481662326,"train","Collins"
"126",2,"small Non-euc",0.662692260742187,"train","Collins"
"127",3,"large Eucalypt",0.572206624348958,"train","Collins"
"128",3,"small Eucalypt",0.531400892469618,"train","Collins"
"129",3,"small Non-euc",0.67265625,"train","Collins"
"130",4,"large Eucalypt",0.589910888671875,"train","Collins"
"131",4,"small Eucalypt",0.454513549804688,"train","Collins"
"132",4,"small Non-euc",0.671124267578125,"train","Collins"
"133",5,"large Eucalypt",0.586905924479167,"train","Collins"
"134",5,"small Eucalypt",0.52481926812066,"train","Collins"
"135",5,"small Non-euc",0.69825439453125,"train","Collins"
"136",6,"large Eucalypt",0.561604817708333,"train","Collins"
"137",6,"small Eucalypt",0.492265489366319,"train","Collins"
"138",6,"small Non-euc",0.701406860351563,"train","Collins"
"139",7,"large Eucalypt",0.567832438151042,"train","Collins"
"140",7,"small Eucalypt",0.513902452256944,"train","Collins"
"141",7,"small Non-euc",0.696853637695312,"train","Collins"
"142",8,"large Eucalypt",0.58458251953125,"train","Collins"
"143",8,"small Eucalypt",0.539530436197917,"train","Collins"
"144",8,"small Non-euc",0.691128540039063,"train","Collins"
"145",9,"large Eucalypt",0.616975911458333,"train","Collins"
"146",9,"small Eucalypt",0.548119439019097,"train","Collins"
"147",9,"small Non-euc",0.69217529296875,"train","Collins"
"148",10,"large Eucalypt",0.564320882161458,"train","Collins"
"149",10,"small Eucalypt",0.526231553819444,"train","Collins"
"150",10,"small Non-euc",0.701058959960937,"train","Collins"
"151",11,"large Eucalypt",0.588348388671875,"train","Collins"
"152",11,"small Eucalypt",0.549023098415799,"train","Collins"
"153",11,"small Non-euc",0.638504028320312,"train","Collins"
"154",12,"large Eucalypt",0.576271565755208,"train","Collins"
"155",12,"small Eucalypt",0.566538492838542,"train","Collins"
"156",12,"small Non-euc",0.709536743164062,"train","Collins"
"157",13,"large Eucalypt",0.580487060546875,"train","Collins"
"158",13,"small Eucalypt",0.552174886067708,"train","Collins"
"159",13,"small Non-euc",0.6839111328125,"train","Collins"
"160",14,"large Eucalypt",0.528662109375,"train","Collins"
"161",14,"small Eucalypt",0.503048366970486,"train","Collins"
"162",14,"small Non-euc",0.723410034179688,"train","Collins"
"163",15,"large Eucalypt",0.612119547526042,"train","Collins"
"164",15,"small Eucalypt",0.543621487087674,"train","Collins"
"165",15,"small Non-euc",0.685159301757812,"train","Collins"
"166",16,"large Eucalypt",0.566520182291667,"train","Collins"
"167",16,"small Eucalypt",0.556428697374132,"train","Collins"
"168",16,"small Non-euc",0.597616577148438,"train","Collins"
"169",17,"large Eucalypt",0.575319417317708,"train","Collins"
"170",17,"small Eucalypt",0.570904201931424,"train","Collins"
"171",17,"small Non-euc",0.7093017578125,"train","Collins"
"172",18,"large Eucalypt",0.544124348958333,"train","Collins"
"173",18,"small Eucalypt",0.469923231336806,"train","Collins"
"174",18,"small Non-euc",0.691763305664063,"train","Collins"
"175",19,"large Eucalypt",0.578059895833333,"train","Collins"
"176",19,"small Eucalypt",0.521977742513021,"train","Collins"
"177",19,"small Non-euc",0.666668701171875,"train","Collins"
"178",20,"large Eucalypt",0.529317220052083,"train","Collins"
"179",20,"small Eucalypt",0.599185519748264,"train","Collins"
"180",20,"small Non-euc",0.634170532226562,"train","Collins"
"181",1,"large Eucalypt",0.6080322265625,"test","Collins"
"182",1,"small Eucalypt",0.7139404296875,"test","Collins"
"183",1,"small Non-euc",0.79515380859375,"test","Collins"
"184",2,"large Eucalypt",0.599273681640625,"test","Collins"
"185",2,"small Eucalypt",0.73297119140625,"test","Collins"
"186",2,"small Non-euc",0.665435791015625,"test","Collins"
"187",3,"large Eucalypt",0.614410400390625,"test","Collins"
"188",3,"small Eucalypt",0.633367919921875,"test","Collins"
"189",3,"small Non-euc",0.874005126953125,"test","Collins"
"190",4,"large Eucalypt",0.571435546875,"test","Collins"
"191",4,"small Eucalypt",0.661724853515625,"test","Collins"
"192",4,"small Non-euc",0.824932861328125,"test","Collins"
"193",5,"large Eucalypt",0.46463623046875,"test","Collins"
"194",5,"small Eucalypt",0.749798583984375,"test","Collins"
"195",5,"small Non-euc",0.7859619140625,"test","Collins"
"196",6,"large Eucalypt",0.490618896484375,"test","Collins"
"197",6,"small Eucalypt",0.785565185546875,"test","Collins"
"198",6,"small Non-euc",0.7786376953125,"test","Collins"
"199",7,"large Eucalypt",0.630816650390625,"test","Collins"
"200",7,"small Eucalypt",0.712432861328125,"test","Collins"
"201",7,"small Non-euc",0.816363525390625,"test","Collins"
"202",8,"large Eucalypt",0.595538330078125,"test","Collins"
"203",8,"small Eucalypt",0.697259521484375,"test","Collins"
"204",8,"small Non-euc",0.813946533203125,"test","Collins"
"205",9,"large Eucalypt",0.46337890625,"test","Collins"
"206",9,"small Eucalypt",0.612493896484375,"test","Collins"
"207",9,"small Non-euc",0.8109375,"test","Collins"
"208",10,"large Eucalypt",0.606549072265625,"test","Collins"
"209",10,"small Eucalypt",0.801300048828125,"test","Collins"
"210",10,"small Non-euc",0.7816162109375,"test","Collins"
"211",11,"large Eucalypt",0.541082763671875,"test","Collins"
"212",11,"small Eucalypt",0.66148681640625,"test","Collins"
"213",11,"small Non-euc",0.788616943359375,"test","Collins"
"214",12,"large Eucalypt",0.6862060546875,"test","Collins"
"215",12,"small Eucalypt",0.800933837890625,"test","Collins"
"216",12,"small Non-euc",0.723638916015625,"test","Collins"
"217",13,"large Eucalypt",0.6095703125,"test","Collins"
"218",13,"small Eucalypt",0.782659912109375,"test","Collins"
"219",13,"small Non-euc",0.84678955078125,"test","Collins"
"220",14,"large Eucalypt",0.52559814453125,"test","Collins"
"221",14,"small Eucalypt",0.6771484375,"test","Collins"
"222",14,"small Non-euc",0.642828369140625,"test","Collins"
"223",15,"large Eucalypt",0.446514892578125,"test","Collins"
"224",15,"small Eucalypt",0.778533935546875,"test","Collins"
"225",15,"small Non-euc",0.77879638671875,"test","Collins"
"226",16,"large Eucalypt",0.642333984375,"test","Collins"
"227",16,"small Eucalypt",0.586102294921875,"test","Collins"
"228",16,"small Non-euc",0.849053955078125,"test","Collins"
"229",17,"large Eucalypt",0.6230224609375,"test","Collins"
"230",17,"small Eucalypt",0.762567138671875,"test","Collins"
"231",17,"small Non-euc",0.788311767578125,"test","Collins"
"232",18,"large Eucalypt",0.56864013671875,"test","Collins"
"233",18,"small Eucalypt",0.678094482421875,"test","Collins"
"234",18,"small Non-euc",0.7844482421875,"test","Collins"
"235",19,"large Eucalypt",0.503338623046875,"test","Collins"
"236",19,"small Eucalypt",0.717626953125,"test","Collins"
"237",19,"small Non-euc",0.747747802734375,"test","Collins"
"238",20,"large Eucalypt",0.667755126953125,"test","Collins"
"239",20,"small Eucalypt",0.57198486328125,"test","Collins"
"240",20,"small Non-euc",0.853564453125,"test","Collins"
"241",1,"large Eucalypt",0.571836410030242,"train","Clare"
"242",1,"large Non-euc",0.559561593191964,"train","Clare"
"243",1,"small Non-euc",0.647426060267857,"train","Clare"
"244",2,"large Eucalypt",0.569119361139113,"train","Clare"
"245",2,"large Non-euc",0.590336390904018,"train","Clare"
"246",2,"small Non-euc",0.652422223772321,"train","Clare"
"247",3,"large Eucalypt",0.550696588331653,"train","Clare"
"248",3,"large Non-euc",0.574502127511161,"train","Clare"
"249",3,"small Non-euc",0.676382882254464,"train","Clare"
"250",4,"large Eucalypt",0.550684775075605,"train","Clare"
"251",4,"large Non-euc",0.538314819335938,"train","Clare"
"252",4,"small Non-euc",0.672328404017857,"train","Clare"
"253",5,"large Eucalypt",0.568930349042339,"train","Clare"
"254",5,"large Non-euc",0.565298897879464,"train","Clare"
"255",5,"small Non-euc",0.693943568638393,"train","Clare"
"256",6,"large Eucalypt",0.511848695816532,"train","Clare"
"257",6,"large Non-euc",0.598473685128348,"train","Clare"
"258",6,"small Non-euc",0.630358014787946,"train","Clare"
"259",7,"large Eucalypt",0.526729460685484,"train","Clare"
"260",7,"large Non-euc",0.556481497628348,"train","Clare"
"261",7,"small Non-euc",0.762712751116071,"train","Clare"
"262",8,"large Eucalypt",0.537904800907258,"train","Clare"
"263",8,"large Non-euc",0.580230712890625,"train","Clare"
"264",8,"small Non-euc",0.744777134486607,"train","Clare"
"265",9,"large Eucalypt",0.565000472530242,"train","Clare"
"266",9,"large Non-euc",0.547498430524554,"train","Clare"
"267",9,"small Non-euc",0.619406563895089,"train","Clare"
"268",10,"large Eucalypt",0.574303411668347,"train","Clare"
"269",10,"large Non-euc",0.555862426757812,"train","Clare"
"270",10,"small Non-euc",0.778281075613839,"train","Clare"
"271",11,"large Eucalypt",0.580716040826613,"train","Clare"
"272",11,"large Non-euc",0.572374616350446,"train","Clare"
"273",11,"small Non-euc",0.664027622767857,"train","Clare"
"274",12,"large Eucalypt",0.531092489919355,"train","Clare"
"275",12,"large Non-euc",0.584082467215402,"train","Clare"
"276",12,"small Non-euc",0.710165841238839,"train","Clare"
"277",13,"large Eucalypt",0.558489399571573,"train","Clare"
"278",13,"large Non-euc",0.597462245396205,"train","Clare"
"279",13,"small Non-euc",0.576455252511161,"train","Clare"
"280",14,"large Eucalypt",0.562314925655242,"train","Clare"
"281",14,"large Non-euc",0.591733660016741,"train","Clare"
"282",14,"small Non-euc",0.664215087890625,"train","Clare"
"283",15,"large Eucalypt",0.543829148815524,"train","Clare"
"284",15,"large Non-euc",0.530502319335938,"train","Clare"
"285",15,"small Non-euc",0.687325613839286,"train","Clare"
"286",16,"large Eucalypt",0.520893712197581,"train","Clare"
"287",16,"large Non-euc",0.593000139508929,"train","Clare"
"288",16,"small Non-euc",0.720864432198661,"train","Clare"
"289",17,"large Eucalypt",0.575392200100806,"train","Clare"
"290",17,"large Non-euc",0.612047467912946,"train","Clare"
"291",17,"small Non-euc",0.680106026785714,"train","Clare"
"292",18,"large Eucalypt",0.53675300844254,"train","Clare"
"293",18,"large Non-euc",0.605290004185268,"train","Clare"
"294",18,"small Non-euc",0.649483816964286,"train","Clare"
"295",19,"large Eucalypt",0.529263404107863,"train","Clare"
"296",19,"large Non-euc",0.553985595703125,"train","Clare"
"297",19,"small Non-euc",0.718305315290179,"train","Clare"
"298",20,"large Eucalypt",0.542202857232863,"train","Clare"
"299",20,"large Non-euc",0.6419677734375,"train","Clare"
"300",20,"small Non-euc",0.746804373604911,"train","Clare"
"301",1,"large Eucalypt",0.514495849609375,"test","Clare"
"302",1,"large Non-euc",0.595574951171875,"test","Clare"
"303",1,"small Non-euc",0.52274169921875,"test","Clare"
"304",2,"large Eucalypt",0.508416748046875,"test","Clare"
"305",2,"large Non-euc",0.5172119140625,"test","Clare"
"306",2,"small Non-euc",0.55850830078125,"test","Clare"
"307",3,"large Eucalypt",0.59124755859375,"test","Clare"
"308",3,"large Non-euc",0.65494384765625,"test","Clare"
"309",3,"small Non-euc",0.596875,"test","Clare"
"310",4,"large Eucalypt",0.51851806640625,"test","Clare"
"311",4,"large Non-euc",0.635015869140625,"test","Clare"
"312",4,"small Non-euc",0.432342529296875,"test","Clare"
"313",5,"large Eucalypt",0.46611328125,"test","Clare"
"314",5,"large Non-euc",0.560565185546875,"test","Clare"
"315",5,"small Non-euc",0.61771240234375,"test","Clare"
"316",6,"large Eucalypt",0.636566162109375,"test","Clare"
"317",6,"large Non-euc",0.465478515625,"test","Clare"
"318",6,"small Non-euc",0.519647216796875,"test","Clare"
"319",7,"large Eucalypt",0.64617919921875,"test","Clare"
"320",7,"large Non-euc",0.581915283203125,"test","Clare"
"321",7,"small Non-euc",0.53695068359375,"test","Clare"
"322",8,"large Eucalypt",0.5701904296875,"test","Clare"
"323",8,"large Non-euc",0.644287109375,"test","Clare"
"324",8,"small Non-euc",0.59781494140625,"test","Clare"
"325",9,"large Eucalypt",0.472369384765625,"test","Clare"
"326",9,"large Non-euc",0.69107666015625,"test","Clare"
"327",9,"small Non-euc",0.637060546875,"test","Clare"
"328",10,"large Eucalypt",0.471978759765625,"test","Clare"
"329",10,"large Non-euc",0.56929931640625,"test","Clare"
"330",10,"small Non-euc",0.51177978515625,"test","Clare"
"331",11,"large Eucalypt",0.4746826171875,"test","Clare"
"332",11,"large Non-euc",0.639453125,"test","Clare"
"333",11,"small Non-euc",0.647314453125,"test","Clare"
"334",12,"large Eucalypt",0.51546630859375,"test","Clare"
"335",12,"large Non-euc",0.564910888671875,"test","Clare"
"336",12,"small Non-euc",0.5904296875,"test","Clare"
"337",13,"large Eucalypt",0.489874267578125,"test","Clare"
"338",13,"large Non-euc",0.41512451171875,"test","Clare"
"339",13,"small Non-euc",0.6157470703125,"test","Clare"
"340",14,"large Eucalypt",0.51741943359375,"test","Clare"
"341",14,"large Non-euc",0.57626953125,"test","Clare"
"342",14,"small Non-euc",0.703289794921875,"test","Clare"
"343",15,"large Eucalypt",0.563360595703125,"test","Clare"
"344",15,"large Non-euc",0.578607177734375,"test","Clare"
"345",15,"small Non-euc",0.602264404296875,"test","Clare"
"346",16,"large Eucalypt",0.569110107421875,"test","Clare"
"347",16,"large Non-euc",0.394232177734375,"test","Clare"
"348",16,"small Non-euc",0.622601318359375,"test","Clare"
"349",17,"large Eucalypt",0.445831298828125,"test","Clare"
"350",17,"large Non-euc",0.43076171875,"test","Clare"
"351",17,"small Non-euc",0.606072998046875,"test","Clare"
"352",18,"large Eucalypt",0.657452392578125,"test","Clare"
"353",18,"large Non-euc",0.445843505859375,"test","Clare"
"354",18,"small Non-euc",0.55325927734375,"test","Clare"
"355",19,"large Eucalypt",0.59193115234375,"test","Clare"
"356",19,"large Non-euc",0.646051025390625,"test","Clare"
"357",19,"small Non-euc",0.686700439453125,"test","Clare"
"358",20,"large Eucalypt",0.581219482421875,"test","Clare"
"359",20,"large Non-euc",0.476409912109375,"test","Clare"
"360",20,"small Non-euc",0.48231201171875,"test","Clare"
"361",1,"large Eucalypt",0.507867986505682,"train","Sutton"
"362",1,"small Eucalypt",0.6,"train","Sutton"
"363",1,"small Non-euc",0.792516371783088,"train","Sutton"
"364",2,"large Eucalypt",0.508638324159564,"train","Sutton"
"365",2,"small Eucalypt",0.603247942243304,"train","Sutton"
"366",2,"small Non-euc",0.771265366498162,"train","Sutton"
"367",3,"large Eucalypt",0.521324388908617,"train","Sutton"
"368",3,"small Eucalypt",0.612389700753348,"train","Sutton"
"369",3,"small Non-euc",0.800332462086397,"train","Sutton"
"370",4,"large Eucalypt",0.503503048058712,"train","Sutton"
"371",4,"small Eucalypt",0.594576590401786,"train","Sutton"
"372",4,"small Non-euc",0.6453857421875,"train","Sutton"
"373",5,"large Eucalypt",0.489995783025568,"train","Sutton"
"374",5,"small Eucalypt",0.603781127929688,"train","Sutton"
"375",5,"small Non-euc",0.686975815716912,"train","Sutton"
"376",6,"large Eucalypt",0.514060280539773,"train","Sutton"
"377",6,"small Eucalypt",0.593707275390625,"train","Sutton"
"378",6,"small Non-euc",0.774636661305147,"train","Sutton"
"379",7,"large Eucalypt",0.496802127722538,"train","Sutton"
"380",7,"small Eucalypt",0.608030046735491,"train","Sutton"
"381",7,"small Non-euc",0.696752211626838,"train","Sutton"
"382",8,"large Eucalypt",0.526439319957386,"train","Sutton"
"383",8,"small Eucalypt",0.599379185267857,"train","Sutton"
"384",8,"small Non-euc",0.788351619944853,"train","Sutton"
"385",9,"large Eucalypt",0.502937085700758,"train","Sutton"
"386",9,"small Eucalypt",0.600645664760045,"train","Sutton"
"387",9,"small Non-euc",0.728562298943015,"train","Sutton"
"388",10,"large Eucalypt",0.514457009055398,"train","Sutton"
"389",10,"small Eucalypt",0.595526123046875,"train","Sutton"
"390",10,"small Non-euc",0.711020076976103,"train","Sutton"
"391",11,"large Eucalypt",0.503380052971117,"train","Sutton"
"392",11,"small Eucalypt",0.590049525669643,"train","Sutton"
"393",11,"small Non-euc",0.706137264476103,"train","Sutton"
"394",12,"large Eucalypt",0.503419818300189,"train","Sutton"
"395",12,"small Eucalypt",0.5991455078125,"train","Sutton"
"396",12,"small Non-euc",0.84161376953125,"train","Sutton"
"397",13,"large Eucalypt",0.523493911280776,"train","Sutton"
"398",13,"small Eucalypt",0.605335344587054,"train","Sutton"
"399",13,"small Non-euc",0.771003274356618,"train","Sutton"
"400",14,"large Eucalypt",0.513788396661932,"train","Sutton"
"401",14,"small Eucalypt",0.613120814732143,"train","Sutton"
"402",14,"small Non-euc",0.795661477481618,"train","Sutton"
"403",15,"large Eucalypt",0.513347278941761,"train","Sutton"
"404",15,"small Eucalypt",0.60831298828125,"train","Sutton"
"405",15,"small Non-euc",0.782725614659927,"train","Sutton"
"406",16,"large Eucalypt",0.528163100733901,"train","Sutton"
"407",16,"small Eucalypt",0.591885811941964,"train","Sutton"
"408",16,"small Non-euc",0.719231100643382,"train","Sutton"
"409",17,"large Eucalypt",0.50330977006392,"train","Sutton"
"410",17,"small Eucalypt",0.595574079241071,"train","Sutton"
"411",17,"small Non-euc",0.714707318474265,"train","Sutton"
"412",18,"large Eucalypt",0.512624104817708,"train","Sutton"
"413",18,"small Eucalypt",0.597320556640625,"train","Sutton"
"414",18,"small Non-euc",0.791582892922794,"train","Sutton"
"415",19,"large Eucalypt",0.510144782788826,"train","Sutton"
"416",19,"small Eucalypt",0.599274553571429,"train","Sutton"
"417",19,"small Non-euc",0.778456744025735,"train","Sutton"
"418",20,"large Eucalypt",0.520296039003314,"train","Sutton"
"419",20,"small Eucalypt",0.590973336356027,"train","Sutton"
"420",20,"small Non-euc",0.778539321001838,"train","Sutton"
"421",1,"large Eucalypt",0.5093994140625,"test","Sutton"
"422",1,"small Eucalypt",0.617742919921875,"test","Sutton"
"423",1,"small Non-euc",0.772174072265625,"test","Sutton"
"424",2,"large Eucalypt",0.517376708984375,"test","Sutton"
"425",2,"small Eucalypt",0.5978515625,"test","Sutton"
"426",2,"small Non-euc",0.743927001953125,"test","Sutton"
"427",3,"large Eucalypt",0.46607666015625,"test","Sutton"
"428",3,"small Eucalypt",0.582159423828125,"test","Sutton"
"429",3,"small Non-euc",0.6953125,"test","Sutton"
"430",4,"large Eucalypt",0.473455810546875,"test","Sutton"
"431",4,"small Eucalypt",0.757830810546875,"test","Sutton"
"432",4,"small Non-euc",0.72611083984375,"test","Sutton"
"433",5,"large Eucalypt",0.659185791015625,"test","Sutton"
"434",5,"small Eucalypt",0.473394775390625,"test","Sutton"
"435",5,"small Non-euc",0.737933349609375,"test","Sutton"
"436",6,"large Eucalypt",0.531134033203125,"test","Sutton"
"437",6,"small Eucalypt",0.775372314453125,"test","Sutton"
"438",6,"small Non-euc",0.7451416015625,"test","Sutton"
"439",7,"large Eucalypt",0.62056884765625,"test","Sutton"
"440",7,"small Eucalypt",0.467132568359375,"test","Sutton"
"441",7,"small Non-euc",0.890673828125,"test","Sutton"
"442",8,"large Eucalypt",0.397314453125,"test","Sutton"
"443",8,"small Eucalypt",0.75174560546875,"test","Sutton"
"444",8,"small Non-euc",0.787213134765625,"test","Sutton"
"445",9,"large Eucalypt",0.559686279296875,"test","Sutton"
"446",9,"small Eucalypt",0.718218994140625,"test","Sutton"
"447",9,"small Non-euc",0.790753173828125,"test","Sutton"
"448",10,"large Eucalypt",0.50714111328125,"test","Sutton"
"449",10,"small Eucalypt",0.8287109375,"test","Sutton"
"450",10,"small Non-euc",0.8603759765625,"test","Sutton"
"451",11,"large Eucalypt",0.47457275390625,"test","Sutton"
"452",11,"small Eucalypt",0.75904541015625,"test","Sutton"
"453",11,"small Non-euc",0.882080078125,"test","Sutton"
"454",12,"large Eucalypt",0.615625,"test","Sutton"
"455",12,"small Eucalypt",0.698297119140625,"test","Sutton"
"456",12,"small Non-euc",0.67115478515625,"test","Sutton"
"457",13,"large Eucalypt",0.435455322265625,"test","Sutton"
"458",13,"small Eucalypt",0.656585693359375,"test","Sutton"
"459",13,"small Non-euc",0.79249267578125,"test","Sutton"
"460",14,"large Eucalypt",0.54840087890625,"test","Sutton"
"461",14,"small Eucalypt",0.543487548828125,"test","Sutton"
"462",14,"small Non-euc",0.756329345703125,"test","Sutton"
"463",15,"large Eucalypt",0.4419921875,"test","Sutton"
"464",15,"small Eucalypt",0.60267333984375,"test","Sutton"
"465",15,"small Non-euc",0.79486083984375,"test","Sutton"
"466",16,"large Eucalypt",0.375860595703125,"test","Sutton"
