"","iter","types","value","split","site"
"79",7,"Eucalyptus Co/dominant",0.431622314453125,"test","Frankland"
"80",7,"Eucalyptus Suppressed",0.699365234375,"test","Frankland"
"81",7,"Non-euc Suppressed",0.6229248046875,"test","Frankland"
"82",8,"Eucalyptus Co/dominant",0.482391357421875,"test","Frankland"
"83",8,"Eucalyptus Suppressed",0.65032958984375,"test","Frankland"
"84",8,"Non-euc Suppressed",0.6792236328125,"test","Frankland"
"85",9,"Eucalyptus Co/dominant",0.4700927734375,"test","Frankland"
"86",9,"Eucalyptus Suppressed",0.534228515625,"test","Frankland"
"87",9,"Non-euc Suppressed",0.48873291015625,"test","Frankland"
"88",10,"Eucalyptus Co/dominant",0.65089111328125,"test","Frankland"
"89",10,"Eucalyptus Suppressed",0.4884033203125,"test","Frankland"
"90",10,"Non-euc Suppressed",0.698724365234375,"test","Frankland"
"91",11,"Eucalyptus Co/dominant",0.58447265625,"test","Frankland"
"92",11,"Eucalyptus Suppressed",0.54888916015625,"test","Frankland"
"93",11,"Non-euc Suppressed",0.61492919921875,"test","Frankland"
"94",12,"Eucalyptus Co/dominant",0.456646728515625,"test","Frankland"
"95",12,"Eucalyptus Suppressed",0.75648193359375,"test","Frankland"
"96",12,"Non-euc Suppressed",0.52999267578125,"test","Frankland"
"97",13,"Eucalyptus Co/dominant",0.5205810546875,"test","Frankland"
"98",13,"Eucalyptus Suppressed",0.594647216796875,"test","Frankland"
"99",13,"Non-euc Suppressed",0.561199951171875,"test","Frankland"
"100",14,"Eucalyptus Co/dominant",0.622674560546875,"test","Frankland"
"101",14,"Eucalyptus Suppressed",0.547979736328125,"test","Frankland"
"102",14,"Non-euc Suppressed",0.471856689453125,"test","Frankland"
"103",15,"Eucalyptus Co/dominant",0.489776611328125,"test","Frankland"
"104",15,"Eucalyptus Suppressed",0.7803466796875,"test","Frankland"
"105",15,"Non-euc Suppressed",0.54820556640625,"test","Frankland"
"106",16,"Eucalyptus Co/dominant",0.434600830078125,"test","Frankland"
"107",16,"Eucalyptus Suppressed",0.527667236328125,"test","Frankland"
"108",16,"Non-euc Suppressed",0.6212890625,"test","Frankland"
"109",17,"Eucalyptus Co/dominant",0.4677001953125,"test","Frankland"
"110",17,"Eucalyptus Suppressed",0.731231689453125,"test","Frankland"
"111",17,"Non-euc Suppressed",0.619256591796875,"test","Frankland"
"112",18,"Eucalyptus Co/dominant",0.48309326171875,"test","Frankland"
"113",18,"Eucalyptus Suppressed",0.577496337890625,"test","Frankland"
"114",18,"Non-euc Suppressed",0.55711669921875,"test","Frankland"
